cik_str,ticker,title
1651958,EOSS,EOS INC.
1651992,ASFT,"Appsoft Technologies, Inc."
1652044,GOOG,Alphabet Inc.
1652044,GOOGL,Alphabet Inc.
1652106,PBBI,"PB Bancorp, Inc."
1652130,NTLA,"Intellia Therapeutics, Inc."
1652133,OMP,Oasis Midstream Partners LP
1652362,IEA,"Infrastructure & Energy Alternatives, Inc."
1652362,IEAWW,"Infrastructure & Energy Alternatives, Inc."
1652499,CTST,CannTrust Holdings Inc.
1652535,ICHR,"ICHOR HOLDINGS, LTD."
1652539,SNRG,SusGlobal Energy Corp.
1652561,DQWS,DSwiss Inc
1652842,URYL,United Royale Holdings Corp.
1652866,ABILF,Ability Inc.
1652958,PIRE,"FOURTH WAVE ENERGY, INC."
1653087,ALEC,"Alector, Inc."
1653242,NTB,Bank of N.T. Butterfield & Son Ltd
1653247,WTRH,Waitr Holdings Inc.
1653477,NGVT,Ingevity Corp
1653558,PRTH,"Priority Technology Holdings, Inc."
1653606,EHVVF,"Ehave, Inc."
1653629,HPGN,HypGen Inc
1653653,RRR,"Red Rock Resorts, Inc."
1653710,APXX,APEX RESOURCES INC/NV
1653876,MMNT,MOMENTOUS HOLDINGS CORP.
1654151,DCPH,"Deciphera Pharmaceuticals, Inc."
1654588,HLTY,"PreCheck Health Services, Inc."
1654595,MDRR,"Medalist Diversified REIT, Inc."
1654595,MDRRP,"Medalist Diversified REIT, Inc."
1654672,PNPL,"PINEAPPLE, INC."
1654795,BBU,Brookfield Business Partners L.P.
1655020,XOG,"Extraction Oil & Gas, Inc."
1655020,XOGQ,"Extraction Oil & Gas, Inc."
1655050,BCSF,"Bain Capital Specialty Finance, Inc."
1655075,AFI,"Armstrong Flooring, Inc."
1655210,BYND,"BEYOND MEAT, INC."
1655759,ARVN,"ARVINAS, INC."
1655888,ORCC,Owl Rock Capital Corp
1655891,TRMD,TORM plc
1656053,TAQR,TRAQER CORP
1656081,DAVA,Endava plc
1656328,SNNA,"Sienna Biopharmaceuticals, Inc."
1656472,CRON,Cronos Group Inc.
1656501,BWMY,"BorrowMoney.com, Inc."
1656634,GRTS,"Gritstone Oncology, Inc."
1656936,MGP,MGM Growth Properties LLC
1657045,WWIN,"AllyMe Group, Inc./NV"
1657214,ILAL,International Land Alliance Inc.
1657249,RDMR,"Road Marshall, Inc."
1657312,VRNA,Verona Pharma plc
1657642,PKKW,Parkway Acquisition Corp.
1657788,KRP,"Kimbell Royalty Partners, LP"
1657803,INBT,Inbit Corp
1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC"
1658247,CRNX,"Crinetics Pharmaceuticals, Inc."
1658304,CLCI,"CLIC TECHNOLOGY, INC."
1658432,MDDT,Medico International Inc.
1658566,CDEV,"Centennial Resource Development, Inc."
1658880,BRMT,BARE METAL STANDARD INC.
1659122,ROSE,Rosehill Resources Inc.
1659166,FTV,Fortive Corp
1659166,FTV-PA,Fortive Corp
1659183,NDVN,nDivision Inc.
1659207,FLLZ,Fellazo Corp
1659323,ITRM,Iterum Therapeutics plc
1659352,CDAK,"Codiak BioSciences, Inc."
1659494,COE,China Online Education Group
1659520,SILV,SilverCrest Metals Inc.
1659559,RZZN,Jialijia Group Corp Ltd
1659617,MBRX,"Moleculin Biotech, Inc."
1659939,ENIC,Enel Chile S.A.
1660046,IMRN,Immuron Ltd
1660046,IMRNW,Immuron Ltd
1660134,OKTA,"Okta, Inc."
1660280,TENB,"Tenable Holdings, Inc."
1660334,VRCA,Verrica Pharmaceuticals Inc.
1660734,TRTN,Triton International Ltd
1660734,TRTN-PA,Triton International Ltd
1660734,TRTN-PB,Triton International Ltd
1660734,TRTN-PC,Triton International Ltd
1660734,TRTN-PD,Triton International Ltd
1660839,PXPP,Phoenix Apps Inc.
1661039,TPTW,"TPT GLOBAL TECH, INC."
1661053,HJLI,"Hancock Jaffe Laboratories, Inc."
1661053,HJLIW,"Hancock Jaffe Laboratories, Inc."
1661059,NXTC,"NextCure, Inc."
1661125,YIN,Yintech Investment Holdings Ltd
1661181,ORGO,Organogenesis Holdings Inc.
1661460,PSTX,"Poseida Therapeutics, Inc."
1661920,LONE,Lonestar Resources US Inc.
1661998,FIXX,"Homology Medicines, Inc."
1662253,TIBR,Tiberius Acquisition Corp
1662253,TIBRU,Tiberius Acquisition Corp
1662382,BRSF,BRAIN SCIENTIFIC INC.
1662524,AKCA,"AKCEA THERAPEUTICS, INC."
1662574,GRMM,"Grom Social Enterprises, Inc."
1662684,KULR,"KULR Technology Group, Inc."
1662774,CRTX,"Cortexyme, Inc."
1663038,RLLT,Reliant Service Inc
1663641,ADHG,Ando Holdings Ltd.
1664038,HPMM,"Hemp Naturals, Inc."
1664038,HPMMD,"Hemp Naturals, Inc."
1664106,LOGC,"LogicBio Therapeutics, Inc."
1664127,ALTD,"ALTITUDE INTERNATIONAL, INC"
1664703,BE,Bloom Energy Corp
1664710,KROS,"Keros Therapeutics, Inc."
1665300,PHUN,"Phunware, Inc."
1665421,HGHH,High Desert Holding Corp.
1665918,USFD,US Foods Holding Corp.
1666071,CDLX,"Cardlytics, Inc."
1666134,BL,"BLACKLINE, INC."
1666138,ATKR,Atkore International Group Inc.
1666175,FTS,Fortis Inc.
1666700,DD,"DuPont de Nemours, Inc."
1667161,RNDB,"Randolph Bancorp, Inc."
1667313,ZDGE,"Zedge, Inc."
1667489,LSYN,Liberated Syndication Inc.
1667633,FTSV,"Forty Seven, Inc."
1667939,FSBC,"FSB Bancorp, Inc."
1667944,WCFB,"WCF Bancorp, Inc."
1668039,XBTC,VanEck SolidX Bitcoin Trust
1668105,TLND,Talend S.A.
1668224,HONE,"HarborOne Bancorp, Inc."
1668243,URGN,UroGen Pharma Ltd.
1668340,BCTF,"Bancorp 34, Inc."
1668370,TBLTU,"Toughbuilt Industries, Inc"
1668370,TBLTW,"Toughbuilt Industries, Inc"
1668370,TBLT,"Toughbuilt Industries, Inc"
1668397,MEDP,"Medpace Holdings, Inc."
1668428,FG,FGL Holdings
1668428,FG-WT,FGL Holdings
1668438,IMTE,Integrated Media Technology Ltd
1668523,GSGG,GSG GROUP INC.
1668673,PETQ,"PetIQ, Inc."
1668717,BUD,Anheuser-Busch InBev SA/NV
1669162,KNSL,"Kinsale Capital Group, Inc."
1669400,VFRM,"Veritas Farms, Inc."
1669779,CWH,"Camping World Holdings, Inc."
1669811,DFIN,"Donnelley Financial Solutions, Inc."
1669812,LKSDQ,"LSC Communications, Inc."
1669812,LKSD,"LSC Communications, Inc."
1670349,USWS,"U.S. WELL SERVICES, INC."
1670349,USWSW,"U.S. WELL SERVICES, INC."
1670541,ADNT,Adient plc
1670592,YETI,"YETI Holdings, Inc."
1670869,RMHB,"Rocky Mountain High Brands, Inc."
1671013,CATM,Cardtronics plc
1671077,MDVP,MED SPA VACATIONS INC.
1671502,APOP,Cellect Biotechnology Ltd.
1671584,APVO,Aptevo Therapeutics Inc.
1671686,USOD,USCF Funds Trust
1671686,USOU,USCF Funds Trust
1671854,SCAC,Saban Capital Acquisition Corp.
1671854,SCACU,Saban Capital Acquisition Corp.
1671854,SCACW,Saban Capital Acquisition Corp.
1671933,TTD,"Trade Desk, Inc."
1672013,GOLF,Acushnet Holdings Corp.
1672326,YUMAQ,"Yuma Energy, Inc."
1672619,IMRA,IMARA Inc.
1672909,CPHC,Canterbury Park Holding Corp
1673358,YUMC,"Yum China Holdings, Inc."
1673475,GHHH,GLOBAL HOUSE HOLDINGS LTD.
1673481,TDAC,Trident Acquisitions Corp.
1673481,TDACU,Trident Acquisitions Corp.
1673481,TDACW,Trident Acquisitions Corp.
1673504,SSDT,Shengshi Elevator International Holding Group Inc.
1673772,RAPT,"RAPT Therapeutics, Inc."
1673985,ASIX,AdvanSix Inc.
1674101,VRT,Vertiv Holdings Co
1674101,VRT-WT,Vertiv Holdings Co
1674101,VERT-UN,Vertiv Holdings Co
1674168,HGV,Hilton Grand Vacations Inc.
1674227,WORX,SCWorx Corp.
1674335,JELD,"JELD-WEN Holding, Inc."
1674365,APTX,Aptinyx Inc.
1674416,CRSP,CRISPR Therapeutics AG
1674440,LAZX,Slinger Bag Inc.
1674862,ASH,ASHLAND GLOBAL HOLDINGS INC
1674910,VVV,VALVOLINE INC
1674930,FLGT,"Fulgent Genetics, Inc."
1674988,ZEAL,Zealand Pharma A/S
1675033,GECC,Great Elm Capital Corp.
1675149,AA,Alcoa Corp
1675192,OTTW,Ottawa Bancorp Inc
1675634,PIXY,"ShiftPixy, Inc."
1675644,FVCB,"FVCBankcorp, Inc."
1676047,NTRB,NutriBand Inc.
1676163,AVMR,"AVRA Medical Robotics, Inc."
1676479,CSTR,"CapStar Financial Holdings, Inc."
1676580,HCCC,H/Cell Energy Corp
1676725,IDYA,"IDEAYA Biosciences, Inc."
1676852,GLLX,OMNIA WELLNESS INC.
1676852,GLLXD,OMNIA WELLNESS INC.
1676852,OMWS,OMNIA WELLNESS INC.
1677250,ZTO,ZTO Express (Cayman) Inc.
1677576,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC
1677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC
1677703,CNDT,CONDUENT Inc
1677940,BYSI,BeyondSpring Inc.
1678022,NEWA,"Newater Technology, Inc."
1678463,FRTA,"Forterra, Inc."
1678746,BOMH,"BOOMER HOLDINGS, INC."
1678848,BIMT,BITMIS CORP.
1679049,INSW,"International Seaways, Inc."
1679049,INSW-PA,"International Seaways, Inc."
1679063,CSSE,"Chicken Soup for the Soul Entertainment, Inc."
1679063,CSSEP,"Chicken Soup for the Soul Entertainment, Inc."
1679082,MYOV,Myovant Sciences Ltd.
1679268,TUSK,"MAMMOTH ENERGY SERVICES, INC."
1679273,LW,"Lamb Weston Holdings, Inc."
1679450,HNTWF,Hunter Maritime Acquisition Corp.
1679450,HUNT,Hunter Maritime Acquisition Corp.
1679450,HUNTF,Hunter Maritime Acquisition Corp.
1679450,HUNTU,Hunter Maritime Acquisition Corp.
1679450,HUNTW,Hunter Maritime Acquisition Corp.
1679688,CLNY,"Colony Capital, Inc."
1679791,ETHX,ETHERINDEX ETHER TRUST
1679817,OZSC,OZOP SURGICAL CORP.
1679826,PING,Ping Identity Holding Corp.
1680048,MBIO,"MUSTANG BIO, INC."
1680062,ACMR,"ACM Research, Inc."
1680132,CSUI,CANNABIS SUISSE CORP.
1680139,HLYK,HealthLynked Corp
1680237,JSMM,China King Spirit Group Ltd.
1680247,PUMP,ProPetro Holding Corp.
1680378,SNES,"SenesTech, Inc."
1680379,SBT,"Sterling Bancorp, Inc."
1680581,FULC,"Fulcrum Therapeutics, Inc."
1680689,BXXY,Boxxy Inc.
1680873,HFFG,HF Foods Group Inc.
1680966,AGHI,"Agora Holdings, Inc."
1681087,AVRO,"AVROBIO, Inc."
1681206,NODK,"NI Holdings, Inc."
1681282,ANVV,Anvia Holdings Corp
1681348,VVPR,VivoPower International PLC
1681459,FTI,TechnipFMC plc
1681556,GXXM,"GEX MANAGEMENT, INC."
1681622,VREX,Varex Imaging Corp
1681682,NDRA,ENDRA Life Sciences Inc.
1681682,NDRAW,ENDRA Life Sciences Inc.
1681769,CCYC,Clancy Corp
1681903,ICCH,"ICC Holdings, Inc."
1681941,IFMK,iFresh Inc
1682149,WISA,"Summit Wireless Technologies, Inc."
1682220,SACC,Sachem Capital Corp.
1682220,SACH,Sachem Capital Corp.
1682220,SCCB,Sachem Capital Corp.
1682241,LYL,Dragon Victory International Ltd
1682325,GTYH,GTY Technology Holdings Inc.
1682593,CCSB,"Community Savings Bancorp, Inc."
1682639,EYEN,"EYENOVIA, INC."
1682745,VRRM,VERRA MOBILITY Corp
1682852,MRNA,"Moderna, Inc."
1683131,GEIN,"Genesys Industries, Inc."
1683541,ACB,AURORA CANNABIS INC
1683606,CARS,Cars.com Inc.
1683695,IMXI,"International Money Express, Inc."
1683695,IMXIW,"International Money Express, Inc."
1683825,TRVG,trivago N.V.
1684144,ZOM,Zomedica Pharmaceuticals Corp.
1684425,PETZ,"TDH Holdings, Inc."
1684508,MNIA,"Cannis, Inc."
1684688,JUPGF,Jupiter Gold Corp
1684693,SLGL,Sol-Gel Technologies Ltd.
1685040,BHF,"Brighthouse Financial, Inc."
1685040,BHFAL,"Brighthouse Financial, Inc."
1685040,BHFAO,"Brighthouse Financial, Inc."
1685040,BHFAP,"Brighthouse Financial, Inc."
1685316,OBSV,ObsEva SA
1685570,KLMN,KALMIN CORP.
1685715,JAG,Jagged Peak Energy Inc.
1686850,MOTS,"Motus GI Holdings, Inc."
1687187,METC,"Ramaco Resources, Inc."
1687221,REVG,"REV Group, Inc."
1687229,INVH,Invitation Homes Inc.
1687277,RETO,"ReTo Eco-Solutions, Inc."
1687451,ZKIN,"ZK International Group Co., Ltd."
1687542,CIFS,Hudson Capital Inc.
1687542,HUSN,Hudson Capital Inc.
1687932,JILL,"J.Jill, Inc."
1688126,CRCW,Crypto Co
1688476,NEX,NEXTIER OILFIELD SOLUTIONS INC.
1688487,XDIV,Metaurus Equity Component Trust
1688487,IDIV,Metaurus Equity Component Trust
1688568,DXC,DXC Technology Co
1688757,ESTA,ESTABLISHMENT LABS HOLDINGS INC.
1688852,SAFE,Safehold Inc.
1688941,FBM,"Foundation Building Materials, Inc."
1689066,SIGO,Sunset Island Group
1689084,QRON,Qrons Inc.
1689382,TLLYF,Trilogy International Partners Inc.
1689490,NTPY,NetPay International Inc
1689657,BLI,"Berkeley Lights, Inc."
1689662,ARD,Ardagh Group S.A.
1689796,JBGS,JBG SMITH Properties
1689813,BHVN,Biohaven Pharmaceutical Holding Co Ltd.
1689923,AYX,"Alteryx, Inc."
1690080,KBLMU,KBL MERGER CORP. IV
1690080,KBLMW,KBL MERGER CORP. IV
1690080,KBLM,KBL MERGER CORP. IV
1690080,KBLMR,KBL MERGER CORP. IV
1690334,SMHI,SEACOR Marine Holdings Inc.
1690437,BAR,GraniteShares Gold Trust
1690511,GOOS,Canada Goose Holdings Inc.
1690585,MGTA,"Magenta Therapeutics, Inc."
1690680,NMRK,"NEWMARK GROUP, INC."
1690769,AMRQQ,"Alta Mesa Resources, Inc. /DE"
1690769,AMRWQ,"Alta Mesa Resources, Inc. /DE"
1690769,AMRWW,"Alta Mesa Resources, Inc. /DE"
1690820,CVNA,CARVANA CO.
1690842,PLTM,GraniteShares Platinum Trust
1690947,HEXO,HEXO Corp.
1691077,YAYO,"YayYo, Inc."
1691221,FRSX,Foresight Autonomous Holdings Ltd.
1691303,HCC,"WARRIOR MET COAL, INC."
1691337,PCSB,PCSB Financial Corp
1691421,LMND,"Lemonade, Inc."
1691430,QNTA,QUANTA INC
1691445,FINV,FinVolution Group
1691507,CFBI,"Community First Bancshares, Inc."
1691936,ANDA,Andina Acquisition Corp. III
1692063,SNDR,"Schneider National, Inc."
1692115,SWX,"Southwest Gas Holdings, Inc."
1692376,VEL,"Velocity Financial, Inc."
1692412,PLYA,Playa Hotels & Resorts N.V.
1692415,CODX,"Co-Diagnostics, Inc."
1692427,NCSM,"NCS Multistage Holdings, Inc."
1692705,QD,Qudian Inc.
1692787,ALTM,Altus Midstream Co
1692819,VST,Vistra Energy Corp.
1692830,STSA,"Satsuma Pharmaceuticals, Inc."
1692981,VENV,VENTURE VANADIUM INC.
1693011,INZY,"Inozyme Pharma, Inc."
1693256,WTTR,"Select Energy Services, Inc."
1693415,TBIO,"Translate Bio, Inc."
1693577,MNSB,"MainStreet Bancshares, Inc."
1693687,MSYN,"MS YOUNG ADVENTURE ENTERPRISE, INC."
1693690,VONI,Veroni Brands Corp.
1694028,LBRT,Liberty Oilfield Services Inc.
1694187,NTGN,"Neon Therapeutics, Inc."
1694426,DK,"Delek US Holdings, Inc."
1694617,ROYL,"Royale Energy, Inc."
1694665,EVLO,"Evelo Biosciences, Inc."
1695357,PRVB,"Provention Bio, Inc."
1695473,GCAN,"Greater Cannabis Company, Inc."
1696195,KNIT,KINETIC GROUP INC.
1696355,BEDU,Bright Scholar Education Holdings Ltd
1696396,MITO,Stealth BioTherapeutics Corp
1696558,JRSH,"Jerash Holdings (US), Inc."
1696898,ECRP,Chee Corp.
1697412,MGOM,Migom Global Corp.
1697500,SOI,"Solaris Oilfield Infrastructure, Inc."
1697532,APLT,Applied Therapeutics Inc.
1697805,XYNPW,"XYNOMIC PHARMACEUTICALS HOLDINGS, INC."
1697805,XYN,"XYNOMIC PHARMACEUTICALS HOLDINGS, INC."
1697805,XYNO,"XYNOMIC PHARMACEUTICALS HOLDINGS, INC."
1697818,ICLK,iClick Interactive Asia Group Ltd
1697834,STMH,"Stem Holdings, Inc."
1697862,ARGX,ARGENX SE
1697884,VSBC,VITASPRING BIOMEDICAL CO. LTD.
1697884,SHNC,VITASPRING BIOMEDICAL CO. LTD.
1697935,LVXI,"LAS VEGAS XPRESS, INC."
1698022,FMFG,"Farmers & Merchants Bancshares, Inc."
1698113,LGC,Legacy Acquisition Corp.
1698113,LGC-UN,Legacy Acquisition Corp.
1698113,LGC-WT,Legacy Acquisition Corp.
1698209,VEAC,Vantage Energy Acquisition Corp.
1698209,VEACU,Vantage Energy Acquisition Corp.
1698209,VEACW,Vantage Energy Acquisition Corp.
1698287,BSMX,"Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico"
1698514,NESR,National Energy Services Reunited Corp.
1698514,NESRW,National Energy Services Reunited Corp.
1698519,ADVV,Adveco Group Inc.
1698530,XCUR,"EXICURE, INC."
1698535,NXE,NexGen Energy Ltd.
1698702,ARGC,ARION GROUP CORP.
1698990,MGY,Magnolia Oil & Gas Corp
1698991,ACEL,"Accel Entertainment, Inc."
1698991,ACEL-WT,"Accel Entertainment, Inc."
1698991,TPGH-UN,"Accel Entertainment, Inc."
1699018,EFBI,"Eagle Financial Bancorp, Inc."
1699039,RNGR,"Ranger Energy Services, Inc."
1699136,WHD,"Cactus, Inc."
1699150,GDI,Ingersoll Rand Inc.
1699150,IR,Ingersoll Rand Inc.
1699683,LFIN,Longfin Corp
1699709,YJGJ,YIJIA GROUP CORP.
1700844,UNEX,UNEX HOLDINGS INC.
1701040,CISN,CISION LTD.
1701051,WOW,"WideOpenWest, Inc."
1701108,SPRO,"Spero Therapeutics, Inc."
1701114,APRN,"Blue Apron Holdings, Inc."
1701261,FAMI,"Farmmi, Inc."
1701541,BDTX,"Black Diamond Therapeutics, Inc."
1701605,BKR,Baker Hughes Co
1701732,ALTR,Altair Engineering Inc.
1701756,GRIL,"Muscle Maker, Inc."
1701758,LOVE,Lovesac Co
1702015,AIDG,"AIS Holdings Group, Inc."
1702318,HX,Hexindai Inc.
1702541,RIVX,RIVEX TECHNOLOGY CORP.
1702744,SMPL,Simply Good Foods Co
1702750,BY,"BYLINE BANCORP, INC."
1702780,ATUS,"Altice USA, Inc."
1702924,WRTC,"WRAP TECHNOLOGIES, INC."
1703056,ADT,ADT Inc.
1703073,VIVC,VIVIC CORP.
1703141,DESP,"Despegar.com, Corp."
1703253,BLILF,BEARING LITHIUM CORP.
1703399,SE,Sea Ltd
1703489,PDLB,PDL Community Bancorp
1703497,YOGA,"YogaWorks, Inc."
1703625,BLIS,"Treasure & Shipwreck Recovery, Inc."
1703644,GPMT,Granite Point Mortgage Trust Inc.
1703647,FREQ,"Frequency Therapeutics, Inc."
1703785,FLMN,Falcon Minerals Corp
1703956,BBCP,"Concrete Pumping Holdings, Inc."
1703956,BBCPW,"Concrete Pumping Holdings, Inc."
1704235,QES,Quintana Energy Services Inc.
1704292,ZLAB,Zai Lab Ltd
1704596,EVOP,"EVO Payments, Inc."
1704711,FNKO,"Funko, Inc."
1704715,CTRA,"Contura Energy, Inc."
1704720,CNNE,"Cannae Holdings, Inc."
1704760,AVCT,"American Virtual Cloud Technologies, Inc."
1704760,AVCTW,"American Virtual Cloud Technologies, Inc."
1704760,WRLSU,"American Virtual Cloud Technologies, Inc."
1704760,WRLSW,"American Virtual Cloud Technologies, Inc."
1704760,WRLS,"American Virtual Cloud Technologies, Inc."
1704795,BANT,"Bantec, Inc."
1705012,FAT,"Fat Brands, Inc"
1705110,ANGI,ANGI Homeservices Inc.
1705259,SMTS,Sierra Metals Inc.
1705338,LOV,Spark Networks SE
1705402,AGMH,"AGM GROUP HOLDINGS, INC."
1705682,VNTR,Venator Materials PLC
1705696,VICI,VICI PROPERTIES INC.
1705843,CLXT,"Calyxt, Inc."
1705873,BRY,Berry Corp (bry)
1706431,VIR,"Vir Biotechnology, Inc."
1706509,COSG,Cosmos Group Holdings Inc.
1706524,UGRO,"urban-gro, Inc."
1706946,SPCE-UN,"Virgin Galactic Holdings, Inc"
1706946,SPCE-WT,"Virgin Galactic Holdings, Inc"
1706946,SPCE,"Virgin Galactic Holdings, Inc"
1707092,DLPH,Delphi Technologies PLC
1707178,CPLG,CorePoint Lodging Inc.
1707210,NMCI,Navios Maritime Containers L.P.
1707303,DOGZ,Dogness (International) Corp
1707502,SLDB,Solid Biosciences Inc.
1707753,ESTC,Elastic N.V.
1707919,NAKD,NAKED BRAND GROUP Ltd
1707925,LIN,LINDE PLC
1708035,PQG,PQ Group Holdings Inc.
1708055,RBBN,Ribbon Communications Inc.
1708176,GPAQ,Gordon Pointe Acquisition Corp.
1708176,GPAQU,Gordon Pointe Acquisition Corp.
1708176,GPAQW,Gordon Pointe Acquisition Corp.
1708259,LX,LexinFintech Holdings Ltd.
1708301,BPMP,BP Midstream Partners LP
1708341,AESE,"Allied Esports Entertainment, Inc."
1708341,AESEW,"Allied Esports Entertainment, Inc."
1708405,TRMT,Tremont Mortgage Trust
1708410,WINRW,SIMPLICITY ESPORTS & GAMING Co
1708410,WINR,SIMPLICITY ESPORTS & GAMING Co
1708441,RYB,"RYB Education, Inc."
1708493,HARP,"Harpoon Therapeutics, Inc."
1708599,AGE,"AgeX Therapeutics, Inc."
1708646,AAAU,Perth Mint Physical Gold ETF
1708688,IFRX,InflaRx N.V.
1708715,SNNF,Seneca Financial Corp.
1709164,HBB,Hamilton Beach Brands Holding Co
1709401,RUBY,"Rubius Therapeutics, Inc."
1709505,BEST,BEST Inc.
1709563,YGTYF,SSLJ. COM Ltd
1709563,YGTY,SSLJ. COM Ltd
1709626,NCNA,NuCana plc
1709682,NSCO,"NESCO HOLDINGS, INC."
1709682,NSCO-WT,"NESCO HOLDINGS, INC."
1709819,FEDU,Four Seasons Education (Cayman) Inc.
1710155,EYE,"National Vision Holdings, Inc."
1710340,ETON,"Eton Pharmaceuticals, Inc."
1710350,DNJR,Golden Bull Ltd
1710366,CEIX,CONSOL Energy Inc.
1710583,SWCH,"Switch, Inc."
1711012,AIHS,Senmiao Technology Ltd
1711269,EVRG,"Evergy, Inc."
1711279,KRYS,"Krystal Biotech, Inc."
1711291,CURO,CURO Group Holdings Corp.
1711375,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima
1711754,INMB,"Inmune Bio, Inc."
1711786,HOTH,"Hoth Therapeutics, Inc."
1712178,REDU,RISE Education Cayman Ltd
1712184,LILAB,Liberty Latin America Ltd.
1712184,LILAK,Liberty Latin America Ltd.
1712184,LILA,Liberty Latin America Ltd.
1712189,TH,Target Hospitality Corp.
1712189,THWWW,Target Hospitality Corp.
1712463,PACK,Ranpak Holdings Corp.
1712543,AANC,Andover National Corp
1712641,BFRA,Biofrontera AG
1712807,PAGS,PagSeguro Digital Ltd.
1712923,GSKY,"GreenSky, Inc."
1713210,ATTP,Agape ATP Corp
1713334,MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd
1713443,KL,Kirkland Lake Gold Ltd.
1713539,KXINW,Kaixin Auto Holdings
1713539,KXIN,Kaixin Auto Holdings
1713683,ZS,"Zscaler, Inc."
1713809,NPWI,"New Leap, Inc."
1713832,HYRE,HyreCar Inc.
1713863,RFL,"Rafael Holdings, Inc."
1713909,WTNW,"Water Now, Inc."
1713923,JT,Jianpu Technology Inc.
1713930,NEXA,Nexa Resources S.A.
1713947,SOGO,SOGOU INC.
1713952,MOSC-UN,"Vivint Smart Home, Inc."
1713952,VVNT,"Vivint Smart Home, Inc."
1713952,VVNT-WT,"Vivint Smart Home, Inc."
1714368,HUD,Hudson Ltd.
1714798,PRVL,Prevail Therapeutics Inc.
1714899,DNLI,Denali Therapeutics Inc.
1715433,LCHD,Leader Capital Holdings Corp.
1715497,BORR,Borr Drilling Ltd
1715611,BMMJ,BODY & MIND INC.
1715819,ELCQ,"Electromedical Technologies, Inc"
1716188,SSBP,"SSB Bancorp, Inc."
1716338,PT,Pintec Technology Holdings Ltd
1716621,RMED,"Ra Medical Systems, Inc."
1716697,FCBP,First Choice Bancorp
1716770,WAFU,Wah Fu Education Group Ltd
1716947,LACQ,Leisure Acquisition Corp.
1716947,LACQU,Leisure Acquisition Corp.
1716947,LACQW,Leisure Acquisition Corp.
1717161,CEPU,CENTRAL PUERTO S.A.
1717307,ILPT,Industrial Logistics Properties Trust
1717393,CAAP,CORPORACION AMERICA AIRPORTS S.A.
1717452,ODT,"Odonate Therapeutics, Inc."
1717547,CLNC,"Colony Credit Real Estate, Inc."
1717556,EDNT,"EDISON NATION, INC."
1718108,SURF,"Surface Oncology, Inc."
1718224,BTBD,"BT Brands, Inc."
1718227,ROAD,"Construction Partners, Inc."
1718405,MUDS,HYCROFT MINING HOLDING CORP
1718405,MUDSU,HYCROFT MINING HOLDING CORP
1718405,MUDSW,HYCROFT MINING HOLDING CORP
1718405,HYMC,HYCROFT MINING HOLDING CORP
1718405,HYMCW,HYCROFT MINING HOLDING CORP
1718512,GTES,Gates Industrial Corp plc
1718903,RLM,Realm Therapeutics plc
1719406,BRPA,Big Rock Partners Acquisition Corp.
1719406,BRPAR,Big Rock Partners Acquisition Corp.
1719406,BRPAU,Big Rock Partners Acquisition Corp.
1719406,BRPAW,Big Rock Partners Acquisition Corp.
1719489,KLR,"Kaleyra, Inc."
1719489,KLR-WT,"Kaleyra, Inc."
1719714,MREO,Mereo Biopharma Group plc
1720025,ALGR,Allegro Merger Corp.
1720025,ALGRR,Allegro Merger Corp.
1720025,ALGRU,Allegro Merger Corp.
1720025,ALGRW,Allegro Merger Corp.
1720116,RDVT,"Red Violet, Inc."
1720161,CTRM,Castor Maritime Inc.
1720201,IPIC,iPic Entertainment Inc.
1720201,IPICQ,iPic Entertainment Inc.
1720353,NEBU,Nebula Acquisition Corp
1720353,NEBUU,Nebula Acquisition Corp
1720353,NEBUW,Nebula Acquisition Corp
1720446,HMI,Huami Corp
1720580,TORC,"resTORbio, Inc."
1720592,RPAY,Repay Holdings Corp
1720592,RPAYW,Repay Holdings Corp
1720592,TBRGU,Repay Holdings Corp
1720635,NVT,nVent Electric plc
1720725,OYST,"Oyster Point Pharma, Inc."
1720821,GRSHU,PAE Inc
1720821,PAE,PAE Inc
1720821,PAEWW,PAE Inc
1720893,BTAI,"BioXcel Therapeutics, Inc."
1720990,SPAQ,Spartan Energy Acquisition Corp.
1720990,SPAQ-UN,Spartan Energy Acquisition Corp.
1720990,SPAQ-WT,Spartan Energy Acquisition Corp.
1721181,HHR,HeadHunter Group PLC
1721386,LFACU,LF Capital Acquisition Corp.
1721386,LFACW,LF Capital Acquisition Corp.
1721386,LFAC,LF Capital Acquisition Corp.
1721741,LAZY,"Lazydays Holdings, Inc."
1722010,OPBK,OP Bancorp
1722271,AKUS,"Akouos, Inc."
1722287,CVIA,Covia Holdings Corp
1722380,ONE,OneSmart International Education Group Ltd
1722482,AVTR,"Avantor, Inc."
1722482,AVTR-PA,"Avantor, Inc."
1722606,MTA,Metalla Royalty & Streaming Ltd.
1722608,IQ,"iQIYI, Inc."
1722684,WH,"WYNDHAM HOTELS & RESORTS, INC."
1722731,FDCT,"FDCTECH, INC."
1722890,TLC,"Taiwan Liposome Company, Ltd."
